0.	-1.2e-11
5.e-6	0.003708952167
0.00001	0.027283008151
0.000015	0.074696610897
0.00002	0.145213621104
0.000025	0.238276865361
0.00003	0.35357313889
0.000035	0.49092123597
0.00004	0.650211834762
0.000045	0.831377460689
0.00005	1.034376695254
0.000055	1.25918538736
0.00006	1.50579146811
0.000065	1.774191750247
0.00007	2.064389881216
0.000075	2.376394963121
0.00008	2.710220621908
0.000085	3.065884339208
0.00009	3.443406988325
0.000095	3.842812475487
0.0001	4.26412747997
0.000105	4.707381259336
0.00011	5.172605495362
0.000115	5.659834170507
0.00012	6.169103477801
0.000125	6.700451746032
0.00013	7.25391937528
0.000135	7.829548790988
0.00014	8.427384398045
0.000145	9.047472557375
0.00015	9.689861541277
0.000155	10.354601528607
0.00016	11.041744570008
0.000165	11.751344579375
0.00017	12.483457312966
0.000175	13.238140361547
0.00018	14.015453139995
0.000185	14.81545687183
0.00019	15.638214587162
0.000195	16.483791111796
0.0002	17.35225305909
