0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 7.119381258100e-02 1.498101170230e-01 1.258814160870e-01 1.082969635460e-01 9.488468111500e-02 8.434556422800e-02 7.586166336300e-02 6.889464163000e-02 6.307687613800e-02 5.814937570300e-02 5.392475562100e-02 5.026428561700e-02 4.706317747200e-02 4.424087454900e-02 4.173447565400e-02 3.949417878500e-02 3.748005947200e-02 3.565975080300e-02 3.400674503900e-02 3.249913157200e-02 3.111864627800e-02 2.984994650200e-02 2.868005176500e-02 2.759790777000e-02 2.659404321600e-02 2.566029722500e-02 2.478960104300e-02 2.397580184900e-02 2.321351950800e-02 2.249802931900e-02 2.182516543700e-02 2.119124083800e-02 2.059298061600e-02 2.002746611500e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 1.330445980450e-01 2.733669940110e-01 2.209447036780e-01 1.832027842960e-01 1.551795614580e-01 1.337895833930e-01 1.170649413220e-01 1.037125849600e-01 9.285813428200e-02 8.389443418500e-02 7.638962888900e-02 7.002982798900e-02 6.458240066200e-02 5.987189471300e-02 5.576387739400e-02 5.215386475100e-02 4.895959156100e-02 4.611551892500e-02 4.356886888300e-02 4.127671910300e-02 3.920384524300e-02 3.732109844200e-02 3.560417102500e-02 3.403264742800e-02 3.258926713800e-02 3.125934694400e-02 3.003032414600e-02 2.889139245600e-02 2.783320958300e-02 2.684766070800e-02 2.592766589400e-02 2.506702227000e-02 2.426027394800e-02 2.350260419500e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 1.813664481030e-01 3.812807800190e-01 3.142785217820e-01 2.617789374840e-01 2.209657408320e-01 1.890411796540e-01 1.637816856200e-01 1.435313234390e-01 1.270801495980e-01 1.135449177780e-01 1.022763568750e-01 9.279217420700e-02 8.472984621900e-02 7.781353916600e-02 7.183085188600e-02 6.661633639200e-02 6.203970474500e-02 5.799729762500e-02 5.440584359700e-02 5.119784351900e-02 4.831812015300e-02 4.572121214600e-02 4.336938631200e-02 4.123110725500e-02 3.927984864000e-02 3.749316202200e-02 3.585194162800e-02 3.433983945700e-02 3.294279664800e-02 3.164866545500e-02 3.044690236600e-02 2.932831744700e-02 2.828486845200e-02 2.730949075400e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 1.804341533950e-01 4.068533327380e-01 3.623806325820e-01 3.159639099390e-01 2.739366789150e-01 2.379250555920e-01 2.077371365490e-01 1.826041291200e-01 1.616688731290e-01 1.441566915970e-01 1.294194297010e-01 1.169325142130e-01 1.062773140780e-01 9.712123603500e-02 8.919986833000e-02 8.230226690400e-02 7.625928761200e-02 7.093449892300e-02 6.621715816800e-02 6.201679304500e-02 5.825901545100e-02 5.488227628100e-02 5.183533806000e-02 4.907529615900e-02 4.656602071800e-02 4.427692262000e-02 4.218197037000e-02 4.025890226900e-02 3.848859146900e-02 3.685453136700e-02 3.534241627700e-02 3.393979792300e-02 3.263580263600e-02 3.142089737900e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 1.310877525880e-01 3.329976950070e-01 3.390783221280e-01 3.222865698570e-01 2.957323304150e-01 2.667543020340e-01 2.388844102800e-01 2.135634548520e-01 1.911898914730e-01 1.716845913870e-01 1.547758748070e-01 1.401364163110e-01 1.274450666810e-01 1.164117584430e-01 1.067848613830e-01 9.835063276500e-02 9.092947610100e-02 8.437124812500e-02 7.855062450100e-02 7.336293311600e-02 6.872057709500e-02 6.455003998800e-02 6.078941297100e-02 5.738636833000e-02 5.429650456600e-02 5.148199638900e-02 4.891049275600e-02 4.655421585300e-02 4.438922257400e-02 4.239479742200e-02 4.055295181500e-02 3.884800974100e-02 3.726626362800e-02 3.579568751100e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.960646450500e-02 2.099263601470e-01 2.579503718440e-01 2.780595335410e-01 2.781407657300e-01 2.664833742500e-01 2.490800975970e-01 2.296274298090e-01 2.101880836600e-01 1.918071683150e-01 1.749404341390e-01 1.597202131570e-01 1.461113478750e-01 1.339993270140e-01 1.232385618110e-01 1.136778551000e-01 1.051730742560e-01 9.759278282200e-02 9.082009567800e-02 8.475259001900e-02 7.930128769400e-02 7.438926162300e-02 6.995015827800e-02 6.592678249800e-02 6.226981061000e-02 5.893665445200e-02 5.589047649900e-02 5.309934539700e-02 5.053551680500e-02 4.817482338400e-02 4.599615841700e-02 4.398103900100e-02 4.211323646800e-02 4.037846340100e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.704167826200e-02 1.025100897130e-01 1.599662983340e-01 2.031876243930e-01 2.280583452270e-01 2.372892081550e-01 2.355366661900e-01 2.270143708380e-01 2.148259023780e-01 2.010266719730e-01 1.868836421130e-01 1.731284793840e-01 1.601501094750e-01 1.481268402010e-01 1.371122432190e-01 1.270891619510e-01 1.180028696510e-01 1.097809876090e-01 1.023451526240e-01 9.561761422000e-02 8.952475618000e-02 8.399878023700e-02 7.897831418900e-02 7.440841032100e-02 7.024021636800e-02 6.643048781200e-02 6.294104060100e-02 5.973820066000e-02 5.679228068200e-02 5.407709910100e-02 5.156954701300e-02 4.924920353800e-02 4.709799731700e-02 4.509991037300e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 7.695978884000e-03 3.903890806500e-02 8.114130546800e-02 1.259710153380e-01 1.631711878810e-01 1.884334391560e-01 2.020574413920e-01 2.063916499660e-01 2.041489789860e-01 1.976636998220e-01 1.886969823150e-01 1.784796648160e-01 1.678265174470e-01 1.572516745980e-01 1.470624504760e-01 1.374286291770e-01 1.284310543510e-01 1.200946380610e-01 1.124103028770e-01 1.053493199800e-01 9.887252917200e-02 9.293616165100e-02 8.749543153900e-02 8.250667576000e-02 7.792855899000e-02 7.372268395000e-02 6.985382997100e-02 6.628996501800e-02 6.300212513600e-02 5.996422152800e-02 5.715281338500e-02 5.454687009700e-02 5.212753708300e-02 4.987791338300e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 1.606888153000e-03 1.168096692500e-02 3.379818453700e-02 6.640031226400e-02 1.019896560080e-01 1.335343245800e-01 1.573091346660e-01 1.725998847820e-01 1.804065220920e-01 1.823577787040e-01 1.800930749090e-01 1.749998272590e-01 1.681494335600e-01 1.603226682650e-01 1.520647722380e-01 1.437426426190e-01 1.355937081810e-01 1.277641202810e-01 1.203371407350e-01 1.133535986730e-01 1.068263266660e-01 1.007501913910e-01 9.510897394200e-02 8.988003137100e-02 8.503741234600e-02 8.055390471200e-02 7.640235046100e-02 7.255646192800e-02 6.899130127700e-02 6.568353510800e-02 6.261154104600e-02 5.975541891300e-02 5.709694227600e-02 5.461947457300e-02
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.465597560000e-04 2.765913175000e-03 1.161059295400e-02 2.982933731200e-02 5.576650317900e-02 8.451291656300e-02 1.111983369840e-01 1.328074964790e-01 1.482790685910e-01 1.578687589810e-01 1.624802791090e-01 1.632064883030e-01 1.610819593590e-01 1.569796002820e-01 1.515877257460e-01 1.454249564370e-01 1.388688194040e-01 1.321860627600e-01 1.255595954920e-01 1.191104923830e-01 1.129151220640e-01 1.070180796250e-01 1.014417523860e-01 9.619329059000e-02 9.126962801400e-02 8.666106169200e-02 8.235377946000e-02 7.833162573900e-02 7.457731959400e-02 7.107328127300e-02 6.780218048100e-02 6.474728810300e-02 6.189269013700e-02 5.922340590300e-02
