0.225        0.95         909.8366295033
0.25         0.05         890.7529078544
0.25         0.095        556.3170273922
0.25         0.14         385.2487119337
0.25         0.185        282.1313764991
0.25         0.23         215.3620177177
0.25         0.275        170.6546832695
0.25         0.32         140.4208297733
0.25         0.365        120.2764200568
0.25         0.41         107.584505649
0.25         0.455        100.7902059319
0.25         0.5          99.0784198682
0.25         0.545        102.2398897518
0.25         0.59         110.6148302624
0.25         0.635        125.1484850721
0.25         0.68         147.5661661228
0.25         0.725        180.7269565701
0.25         0.77         229.3372360218
0.25         0.815        301.5322155005
0.25         0.86         412.6389757496
0.25         0.905        596.7274549804
0.25         0.95         958.0415390216
0.275        0.05         934.354187661
0.275        0.095        596.4326580047
0.275        0.14         421.9509406292
0.275        0.185        315.7455970686
0.275        0.23         246.2857946561
0.275        0.275        199.2929961946
0.275        0.32         167.2044005017
0.275        0.365        145.6372593331
0.275        0.41         131.9617967795
0.275        0.455        124.6287564836
0.275        0.5          122.8288837178
0.275        0.545        126.3502396294
0.275        0.59         135.539519066
0.275        0.635        151.3491577931
0.275        0.68         175.5075410928
0.275        0.725        210.8819056654
0.275        0.77         262.2080398958
0.275        0.815        337.6273053837
0.275        0.86         452.5429023277
0.275        0.905        641.1646387778
0.275        0.95         1008.2802747649
0.3          0.05         979.7669287368
0.3          0.095        638.5459188721
0.3          0.14         460.8431841635
0.3          0.185        351.7077753998
0.3          0.23         279.6865181567
0.3          0.275        230.5281499995
0.3          0.32         196.6773775559
0.3          0.365        173.7665435252
0.3          0.41         159.170095842
0.3          0.455        151.3388903231
0.3          0.5          149.4687661069
0.3          0.545        153.3516685826
0.3          0.59         163.340322133
0.3          0.635        180.3867504058
0.3          0.68         206.23377486
0.3          0.725        243.7569926574
0.3          0.77         297.6992036219
0.3          0.815        376.2433886765
0.3          0.86         494.8566100637
0.3          0.905        687.8716344187
0.3          0.95         1060.6726945782
0.325        0.05         1027.0625285929
0.325        0.095        682.7760100678
0.325        0.14         502.0252143438
0.325        0.185        390.1246126203
0.325        0.23         315.6749989802
0.325        0.275        264.4668354908
0.325        0.32         228.9532055716
0.325        0.365        204.7766001953
0.325        0.41         189.3122489287
0.325        0.455        181.0234967596
0.325        0.5          179.1055017272
0.325        0.545        183.3533009439
0.325        0.59         194.1232320609
0.325        0.635        212.3795447457
0.325        0.68         239.8601934612
0.325        0.725        279.4615353544
0.325        0.77         335.940049886
0.325        0.815        417.5072628238
0.325        0.86         539.6956810032
0.325        0.905        737.0084231568
0.325        0.95         1115.4072559256
0.35         0.05         1076.3577036448
0.35         0.095        729.2575021751
0.35         0.14         545.6378640273
0.35         0.185        431.1154824414
0.35         0.23         354.3732434222
0.35         0.275        301.2291023916
0.35         0.32         264.1471288577
0.35         0.365        238.7843256517
0.35         0.41         222.5134056174
0.35         0.455        213.8025409385
0.35         0.5          211.8584147181
0.35         0.545        216.4784639929
0.35         0.59         228.018736723
0.35         0.635        247.4497416624
0.35         0.68         276.5169603038
0.35         0.725        318.1282563327
0.35         0.77         377.061447165
0.35         0.815        461.5634192973
0.35         0.86         587.2129453688
0.35         0.905        788.7051441963
0.35         0.95         1172.667661748
0.375        0.05         1127.7862854572
0.375        0.095        778.0942190686
0.375        0.14         591.7859473121
0.375        0.185        474.815103997
0.375        0.23         395.9172673328
0.375        0.275        340.9496413849
0.375        0.32         302.3985657964
0.375        0.365        275.9175864708
0.375        0.41         258.9058414654
0.375        0.455        249.8181386954
0.375        0.5          247.8692810937
0.375        0.545        252.8671717606
0.375        0.59         265.1573527885
0.375        0.635        285.7362763408
0.375        0.68         316.3499345587
0.375        0.725        359.911894024
0.375        0.77         421.2252612338
0.375        0.815        508.5736282659
0.375        0.86         637.5935751051
0.375        0.905        843.1812127709
0.375        0.95         1232.6102972495
0.4          0.05         1181.5191709386
0.4          0.095        829.4609121038
0.4          0.14         640.6611058708
0.4          0.185        521.3816006228
0.4          0.23         440.4709946893
0.4          0.275        383.7934389285
0.4          0.32         343.8639302951
0.4          0.365        316.3490844234
0.4          0.41         298.6458032596
0.4          0.455        289.2254189315
0.4          0.5          287.2963808104
0.4          0.545        292.6733390026
0.4          0.59         305.7209411066
0.4          0.635        327.4167016556
0.4          0.68         359.5304092919
0.4          0.725        404.987288306
0.4          0.77         468.6091658197
0.4          0.815        558.7051884668
0.4          0.86         691.0264096268
0.4          0.905        900.6210214998
0.4          0.95         1295.5515740128
0.425        0.05         1237.6734388643
0.425        0.095        883.5241958516
0.425        0.14         692.4231161644
0.425        0.185        571.0010393221
0.425        0.23         488.1998028109
0.425        0.275        429.9307870471
0.425        0.32         388.7170703964
0.425        0.365        360.2525969111
0.425        0.41         341.9216757286
0.425        0.455        332.209100444
0.425        0.5          330.3274862587
0.425        0.545        336.0963065628
0.425        0.59         349.8804273265
0.425        0.635        372.6721407744
0.425        0.68         406.2519016787
0.425        0.725        453.5511718171
0.425        0.77         519.4154280087
0.425        0.815        612.202222788
0.425        0.86         747.7093752337
0.425        0.905        961.2506031351
0.425        0.95         1361.6885681381
0.45         0.05         1296.4946311798
0.45         0.095        940.4780126119
0.45         0.14         747.2701154771
0.45         0.185        623.8634524212
0.45         0.23         539.3205052051
0.45         0.275        479.5747736083
0.45         0.32         437.1841939331
0.45         0.365        407.8362153086
0.45         0.41         388.9387132677
0.45         0.455        378.9796812887
0.45         0.5          377.1735087225
0.45         0.545        383.3455753829
0.45         0.59         397.8628504299
0.45         0.635        421.7370994891
0.45         0.68         456.7383710285
0.45         0.725        505.8236516075
0.45         0.77         573.8691825629
0.45         0.815        669.26633574
0.45         0.86         807.9195702965
0.45         0.905        1025.3680193679
0.45         0.95         1431.3312877523
0.475        0.05         1358.1235750311
0.475        0.095        1000.5540157888
0.475        0.14         805.4449253499
0.475        0.185        680.2135819139
0.475        0.23         594.0627060916
0.475        0.275        532.9646533394
0.475        0.32         489.4882899348
0.475        0.365        459.3452216733
0.475        0.41         439.9426205589
0.475        0.455        429.7779062823
0.475        0.5          428.0810228533
0.475        0.545        434.6677005234
0.475        0.59         449.9288522235
0.475        0.635        474.8536508041
0.475        0.68         511.2529445047
0.475        0.725        562.0919849059
0.475        0.77         632.2761164641
0.475        0.815        730.2169218192
0.475        0.86         871.9701359136
0.475        0.905        1093.2753269624
0.475        0.95         1504.8780904182
0.5          0.05         1422.8228786376
0.5          0.095        1064.0167200734
0.5          0.14         867.1926443854
0.5          0.185        740.3267787961
0.5          0.23         652.7008171622
0.5          0.275        590.3632864487
0.5          0.32         545.9131659193
0.5          0.365        515.0496441656
0.5          0.41         495.2191625206
0.5          0.455        484.9033323 
0.5          0.5          483.3388349028
0.5          0.545        490.3617247867
0.5          0.59         506.3577624701
0.5          0.635        532.336930142
0.5          0.68         570.1091839376
0.5          0.725        622.6607606297
0.5          0.77         694.9231052201
0.5          0.815        795.3806028857
0.5          0.86         940.1558934175
0.5          0.905        1165.3192519732
0.5          0.95         1582.6944680909
