-1.0       0.0        0.41       0.0055     103.735957573656
-1.0       0.0        0.41       0.006      117.022138311152
-1.0       0.0        0.5        0.001      298.71916407722
-1.0       0.0        0.5        0.0015     97.582649907561
-1.0       0.0        0.5        0.002      18.178959034186
-1.0       0.0        0.5        0.0025     3.29284816905
-1.0       0.0        0.5        0.003      20.372300883697
-1.0       0.0        0.5        0.0035     48.297238107124
-1.0       0.0        0.5        0.004      74.236011366791
-1.0       0.0        0.5        0.0045     92.566363713088
-1.0       0.0        0.5        0.005      103.754072530516
-1.0       0.0        0.5        0.0055     112.501176054997
-1.0       0.0        0.5        0.006      124.836398322937
-1.0       0.0        0.59       0.001      308.40058370906
-1.0       0.0        0.59       0.0015     104.391315954358
-1.0       0.0        0.59       0.002      21.463659674779
-1.0       0.0        0.59       0.0025     2.875956197572
-1.0       0.0        0.59       0.003      16.53637166478
-1.0       0.0        0.59       0.0035     41.696872928328
-1.0       0.0        0.59       0.004      65.769254785992
-1.0       0.0        0.59       0.0045     83.203629938735
-1.0       0.0        0.59       0.005      94.37051992726
-1.0       0.0        0.59       0.0055     103.735957573656
-1.0       0.0        0.59       0.006      117.022138311152
-1.0       0.0        0.68       0.001      340.069362500588
-1.0       0.0        0.68       0.0015     127.404978945094
-1.0       0.0        0.68       0.002      33.906315712487
-1.0       0.0        0.68       0.0025     4.213887479781
-1.0       0.0        0.68       0.003      7.611133092863
-1.0       0.0        0.68       0.0035     24.483940496325
-1.0       0.0        0.68       0.004      42.960262293521
-1.0       0.0        0.68       0.0045     57.70643272036
-1.0       0.0        0.68       0.005      68.806425205912
-1.0       0.0        0.68       0.0055     80.036336964985
-1.0       0.0        0.68       0.006      96.16906291019
-1.0       0.0        0.77       0.001      403.669219525292
-1.0       0.0        0.77       0.0015     176.599263117373
-1.0       0.0        0.77       0.002      65.475665772483
-1.0       0.0        0.77       0.0025     17.274984982546
-1.0       0.0        0.77       0.003      3.567829958938
-1.0       0.0        0.77       0.0035     6.626582743577
-1.0       0.0        0.77       0.004      15.774845670162
-1.0       0.0        0.77       0.0045     26.038968462277
-1.0       0.0        0.77       0.005      37.030814117875
-1.0       0.0        0.77       0.0055     51.365574003002
-1.0       0.0        0.77       0.006      72.242939125863
-1.0       0.0        0.86       0.001      528.545637990578
-1.0       0.0        0.86       0.0015     281.281627447838
-1.0       0.0        0.86       0.002      145.488092146827
-1.0       0.0        0.86       0.0025     71.380448674311
-1.0       0.0        0.86       0.003      33.728255427893
-1.0       0.0        0.86       0.0035     17.444884380375
-1.0       0.0        0.86       0.004      13.53368190237
-1.0       0.0        0.86       0.0045     17.523694523258
-1.0       0.0        0.86       0.005      28.361321160729
-1.0       0.0        0.86       0.0055     47.045811399325
-1.0       0.0        0.86       0.006      74.566554242273
-1.0       0.0        0.95       0.001      848.384821018613
-1.0       0.0        0.95       0.0015     575.192059553681
-1.0       0.0        0.95       0.002      407.666806148629
-1.0       0.0        0.95       0.0025     300.242257421454
-1.0       0.0        0.95       0.003      231.801431611414
-1.0       0.0        0.95       0.0035     190.654621673058
-1.0       0.0        0.95       0.004      169.953146950378
-1.0       0.0        0.95       0.0045     165.875469193628
-1.0       0.0        0.95       0.005      176.516998913741
-1.0       0.0        0.95       0.0055     200.7884991368
-1.0       0.0        0.95       0.006      236.851828273675
-1.0       0.05       0.05       0.001      902.437861680067
-1.0       0.05       0.05       0.0015     622.51586936588
-1.0       0.05       0.05       0.002      450.466829117848
-1.0       0.05       0.05       0.0025     339.504466384664
-1.0       0.05       0.05       0.003      268.271582700191
-1.0       0.05       0.05       0.0035     225.127132461094
-1.0       0.05       0.05       0.004      203.286066309915
-1.0       0.05       0.05       0.0045     198.911075389431
-1.0       0.05       0.05       0.005      209.980245962849
-1.0       0.05       0.05       0.0055     235.160409578725
-1.0       0.05       0.05       0.006      272.18924044688
-1.0       0.05       0.14       0.001      572.419141910399
-1.0       0.05       0.14       0.0015     318.018211193975
-1.0       0.05       0.14       0.002      175.480040419526
-1.0       0.05       0.14       0.0025     94.909351021754
-1.0       0.05       0.14       0.003      51.540864037781
-1.0       0.05       0.14       0.0035     30.804674912221
-1.0       0.05       0.14       0.004      24.08739707764
-1.0       0.05       0.14       0.0045     27.051918947305
-1.0       0.05       0.14       0.005      38.500317468977
-1.0       0.05       0.14       0.0055     58.990934802021
-1.0       0.05       0.14       0.006      88.799802124611
-1.0       0.05       0.23       0.001      442.915524992344
-1.0       0.05       0.23       0.0015     207.543027864412
-1.0       0.05       0.23       0.002      87.524731203142
-1.0       0.05       0.23       0.0025     30.326172381235
-1.0       0.05       0.23       0.003      8.408525213246
-1.0       0.05       0.23       0.0035     4.911600952975
-1.0       0.05       0.23       0.004      9.77532062229
-1.0       0.05       0.23       0.0045     18.272841197976
-1.0       0.05       0.23       0.005      29.847261838498
-1.0       0.05       0.23       0.0055     46.542339566482
-1.0       0.05       0.23       0.006      70.612852255941
-1.0       0.05       0.32       0.001      376.36961066783
-1.0       0.05       0.32       0.0015     154.564909305449
-1.0       0.05       0.32       0.002      50.629720660943
-1.0       0.05       0.32       0.0025     10.113291252436
-1.0       0.05       0.32       0.003      3.498506739543
-1.0       0.05       0.32       0.0035     12.281735980467
-1.0       0.05       0.32       0.004      25.373862565337
-1.0       0.05       0.32       0.0045     37.7806280583
-1.0       0.05       0.32       0.005      49.404732864701
-1.0       0.05       0.32       0.0055     63.358412892911
-1.0       0.05       0.32       0.006      83.307647070112
-1.0       0.05       0.41       0.001      342.741294791999
-1.0       0.05       0.41       0.0015     129.232016739596
-1.0       0.05       0.41       0.002      35.035364880472
-1.0       0.05       0.41       0.0025     4.57596078695
-1.0       0.05       0.41       0.003      7.160551796318
-1.0       0.05       0.41       0.0035     23.305549056199
-1.0       0.05       0.41       0.004      41.322699744209
-1.0       0.05       0.41       0.0045     56.050484157326
-1.0       0.05       0.41       0.005      67.689373344127
-1.0       0.05       0.41       0.0055     79.989074963941
-1.0       0.05       0.41       0.006      97.464040851042
-1.0       0.05       0.5        0.001      331.762585903064
-1.0       0.05       0.5        0.0015     121.380094402684
-1.0       0.05       0.5        0.002      30.609151483273
-1.0       0.05       0.5        0.0025     3.598483056909
-1.0       0.05       0.5        0.003      9.295003192606
-1.0       0.05       0.5        0.0035     27.907619046468
-1.0       0.05       0.5        0.004      47.557647257862
-1.0       0.05       0.5        0.0045     63.048176998187
-1.0       0.05       0.5        0.005      74.680793772733
-1.0       0.05       0.5        0.0055     86.426852683511
-1.0       0.05       0.5        0.006      103.087021700707
-1.0       0.05       0.59       0.001      340.732230670988
-1.0       0.05       0.59       0.0015     128.294467302814
-1.0       0.05       0.59       0.002      34.653948739158
-1.0       0.05       0.59       0.0025     4.503291547095
-1.0       0.05       0.59       0.003      7.241246468607
-1.0       0.05       0.59       0.0035     23.439733248851
-1.0       0.05       0.59       0.004      41.450908562485
-1.0       0.05       0.59       0.0045     56.152548950173
-1.0       0.05       0.59       0.005      67.77424482499
-1.0       0.05       0.59       0.0055     80.083215947618
-1.0       0.05       0.59       0.006      97.592321184565
-1.0       0.05       0.68       0.001      372.047173804981
-1.0       0.05       0.68       0.0015     152.456841707878
-1.0       0.05       0.68       0.002      49.679727190936
-1.0       0.05       0.68       0.0025     9.813905962384
-1.0       0.05       0.68       0.003      3.539285312617
-1.0       0.05       0.68       0.0035     12.45902425452
-1.0       0.05       0.68       0.004      25.574635148281
-1.0       0.05       0.68       0.0045     37.956951776075
-1.0       0.05       0.68       0.005      49.577123150943
-1.0       0.05       0.68       0.0055     63.570366388056
-1.0       0.05       0.68       0.006      83.597272613786
-1.0       0.05       0.77       0.001      435.485237280919
-1.0       0.05       0.77       0.0015     203.697761012546
-1.0       0.05       0.77       0.002      85.550429314142
-1.0       0.05       0.77       0.0025     29.428207080401
-1.0       0.05       0.77       0.003      8.114706337168
-1.0       0.05       0.77       0.0035     4.919592516738
-1.0       0.05       0.77       0.004      9.909904426593
-1.0       0.05       0.77       0.0045     18.464823243806
-1.0       0.05       0.77       0.005      30.108854648788
-1.0       0.05       0.77       0.0055     46.925687595535
-1.0       0.05       0.77       0.006      71.14493176407
-1.0       0.05       0.86       0.001      559.808651469119
-1.0       0.05       0.86       0.0015     311.00847014129
-1.0       0.05       0.86       0.002      171.389277498387
-1.0       0.05       0.86       0.0025     92.551448488982
-1.0       0.05       0.86       0.003      50.244625391226
-1.0       0.05       0.86       0.0035     30.162590180319
-1.0       0.05       0.86       0.004      23.857735930694
-1.0       0.05       0.86       0.0045     27.130087280907
-1.0       0.05       0.86       0.005      38.87025714156
-1.0       0.05       0.86       0.0055     59.68026835392
-1.0       0.05       0.86       0.006      89.781010558206
-1.0       0.05       0.95       0.001      875.797440278928
-1.0       0.05       0.95       0.0015     606.503769306098
-1.0       0.05       0.95       0.002      439.992384520272
-1.0       0.05       0.95       0.0025     332.459288661602
-1.0       0.05       0.95       0.003      263.582075806118
-1.0       0.05       0.95       0.0035     222.16471417258
-1.0       0.05       0.95       0.004      201.678825683118
-1.0       0.05       0.95       0.0045     198.462508364819
-1.0       0.05       0.95       0.005      210.58765109809
-1.0       0.05       0.95       0.0055     236.714859261998
-1.0       0.05       0.95       0.006      274.454196255526
-1.0       0.1        0.05       0.001      950.844642910256
-1.0       0.1        0.05       0.0015     666.953900381933
-1.0       0.1        0.05       0.002      491.99818781932
-1.0       0.1        0.05       0.0025     378.573505275416
-1.0       0.1        0.05       0.003      305.363995227981
-1.0       0.1        0.05       0.0035     260.840438683026
-1.0       0.1        0.05       0.004      238.325816289572
-1.0       0.1        0.05       0.0045     233.994338303487
-1.0       0.1        0.05       0.005      245.730595156731
-1.0       0.1        0.05       0.0055     271.937211931074
-1.0       0.1        0.05       0.006      309.910008947208
-1.0       0.1        0.14       0.001      614.832085023638
-1.0       0.1        0.14       0.0015     355.078589615148
-1.0       0.1        0.14       0.002      207.049407005764
-1.0       0.1        0.14       0.0025     121.043284485509
-1.0       0.1        0.14       0.003      72.820653364384
-1.0       0.1        0.14       0.0035     48.335440425459
-1.0       0.1        0.14       0.004      39.334916978137
-1.0       0.1        0.14       0.0045     41.608673012295
-1.0       0.1        0.14       0.005      53.819030469898
-1.0       0.1        0.14       0.0055     76.086884821965
-1.0       0.1        0.14       0.006      107.953336101045
-1.0       0.1        0.23       0.001      482.267113340294
-1.0       0.1        0.23       0.0015     240.030299445499
-1.0       0.1        0.23       0.002      112.322735471071
-1.0       0.1        0.23       0.0025     47.237583067915
-1.0       0.1        0.23       0.003      18.128232050984
-1.0       0.1        0.23       0.0035     8.941868834164
-1.0       0.1        0.23       0.004      10.184639839111
-1.0       0.1        0.23       0.0045     17.339522746973
-1.0       0.1        0.23       0.005      29.673006948811
-1.0       0.1        0.23       0.0055     48.657597183574
-1.0       0.1        0.23       0.006      75.593972152711
-1.0       0.1        0.32       0.001      413.692753863938
-1.0       0.1        0.32       0.0015     183.933083413876
-1.0       0.1        0.32       0.002      70.733876816794
-1.0       0.1        0.32       0.0025     20.576262588208
-1.0       0.1        0.32       0.003      5.087206476994
-1.0       0.1        0.32       0.0035     6.781785070082
-1.0       0.1        0.32       0.004      15.281908210991
-1.0       0.1        0.32       0.0045     25.863682822042
-1.0       0.1        0.32       0.005      38.234200759651
-1.0       0.1        0.32       0.0055     54.828167762172
-1.0       0.1        0.32       0.006      78.213288879768
-1.0       0.1        0.41       0.001      378.708835951857
-1.0       0.1        0.41       0.0015     156.691775736649
-1.0       0.1        0.41       0.002      52.320741207934
-1.0       0.1        0.41       0.0025     11.187848241301
-1.0       0.1        0.41       0.003      3.89578832394
-1.0       0.1        0.41       0.0035     12.11616842311
-1.0       0.1        0.41       0.004      24.955333274568
-1.0       0.1        0.41       0.0045     37.567324667437
-1.0       0.1        0.41       0.005      49.93904870673
-1.0       0.1        0.41       0.0055     65.092217623798
-1.0       0.1        0.41       0.006      86.345330122112
-1.0       0.1        0.5        0.001      366.974315435982
-1.0       0.1        0.5        0.0015     148.027559018511
-1.0       0.1        0.5        0.002      46.868221719018
-1.0       0.1        0.5        0.0025     8.885366204416
-1.0       0.1        0.5        0.003      4.400403476843
-1.0       0.1        0.5        0.0035     14.821429550351
-1.0       0.1        0.5        0.004      29.104403460029
-1.0       0.1        0.5        0.0045     42.382406496004
-1.0       0.1        0.5        0.005      54.750129762437
-1.0       0.1        0.5        0.0055     69.426806618939
-1.0       0.1        0.5        0.006      89.983416537778
-1.0       0.1        0.59       0.001      375.645421624896
-1.0       0.1        0.59       0.0015     155.186476155433
-1.0       0.1        0.59       0.002      51.632235938706
-1.0       0.1        0.59       0.0025     10.958413702938
-1.0       0.1        0.59       0.003      3.907364021494
-1.0       0.1        0.59       0.0035     12.225254864927
-1.0       0.1        0.59       0.004      25.08166561131
-1.0       0.1        0.59       0.0045     37.682308341373
-1.0       0.1        0.59       0.005      50.054353395188
-1.0       0.1        0.59       0.0055     65.238814187739
-1.0       0.1        0.59       0.006      86.54630264225
-1.0       0.1        0.68       0.001      407.083181446206
-1.0       0.1        0.68       0.0015     180.593157799485
-1.0       0.1        0.68       0.002      69.092979081188
-1.0       0.1        0.68       0.0025     19.903303453968
-1.0       0.1        0.68       0.003      4.937892970238
-1.0       0.1        0.68       0.0035     6.873882487631
-1.0       0.1        0.68       0.004      15.45644213758
-1.0       0.1        0.68       0.0045     26.0581878777
-1.0       0.1        0.68       0.005      38.464538132605
-1.0       0.1        0.68       0.0055     55.153559082954
-1.0       0.1        0.68       0.006      78.659632987429
-1.0       0.1        0.77       0.001      470.965708820221
-1.0       0.1        0.77       0.0015     234.016164932242
-1.0       0.1        0.77       0.002      109.062924302146
-1.0       0.1        0.77       0.0025     45.584485969322
-1.0       0.1        0.77       0.003      17.401149078784
-1.0       0.1        0.77       0.0035     8.715393825224
-1.0       0.1        0.77       0.004      10.214664231486
-1.0       0.1        0.77       0.0045     17.527707581141
-1.0       0.1        0.77       0.005      30.03054427813
-1.0       0.1        0.77       0.0055     49.235813872683
-1.0       0.1        0.77       0.006      76.404037507564
-1.0       0.1        0.86       0.001      595.72589457182
-1.0       0.1        0.86       0.0015     344.281241512201
-1.0       0.1        0.86       0.002      200.5769019563
-1.0       0.1        0.86       0.0025     117.158587885984
-1.0       0.1        0.86       0.003      70.55784074114
-1.0       0.1        0.86       0.0035     47.106221960729
-1.0       0.1        0.86       0.004      38.797377682962
-1.0       0.1        0.86       0.0045     41.610887091379
-1.0       0.1        0.86       0.005      54.328066948506
-1.0       0.1        0.86       0.0055     77.11694200864
-1.0       0.1        0.86       0.006      109.418477443466
-1.0       0.1        0.95       0.001      910.775510324057
-1.0       0.1        0.95       0.0015     642.708661810572
-1.0       0.1        0.95       0.002      475.966079400009
-1.0       0.1        0.95       0.0025     367.683442048423
-1.0       0.1        0.95       0.003      298.025885472269
-1.0       0.1        0.95       0.0035     256.14762367114
-1.0       0.1        0.95       0.004      235.729008236737
-1.0       0.1        0.95       0.0045     233.207378781345
-1.0       0.1        0.95       0.005      246.57538201042
-1.0       0.1        0.95       0.0055     274.233114269738
-1.0       0.1        0.95       0.006      313.22848822311
-1.0       0.15       0.05       0.001      1001.12146990897
-1.0       0.15       0.05       0.0015     713.58711957664
-1.0       0.15       0.05       0.002      535.967532024982
-1.0       0.15       0.05       0.0025     420.342496779393
-1.0       0.15       0.05       0.003      345.399164635849
-1.0       0.15       0.05       0.0035     299.715567866624
-1.0       0.15       0.05       0.004      276.699590681764
-1.0       0.15       0.05       0.0045     272.538323414214
-1.0       0.15       0.05       0.005      284.995960492536
-1.0       0.15       0.05       0.0055     312.214484639303
-1.0       0.15       0.05       0.006      350.976847119153
-1.0       0.15       0.14       0.001      659.555273236548
-1.0       0.15       0.14       0.0015     394.8546145032
-1.0       0.15       0.14       0.002      241.785715815586
-1.0       0.15       0.14       0.0025     150.833427723173
-1.0       0.15       0.14       0.003      98.240669605595
-1.0       0.15       0.14       0.0035     70.442496667012
-1.0       0.15       0.14       0.004      59.51257348705
-1.0       0.15       0.14       0.0045     61.344165102972
-1.0       0.15       0.14       0.005      74.426766616511
-1.0       0.15       0.14       0.0055     98.44005656502
-1.0       0.15       0.14       0.006      132.134685661827
-1.0       0.15       0.23       0.001      524.153401547471
-1.0       0.15       0.23       0.0015     275.558087637554
-1.0       0.15       0.23       0.002      140.749141742354
-1.0       0.15       0.23       0.0025     68.448100816394
-1.0       0.15       0.23       0.003      32.822244815567
-1.0       0.15       0.23       0.0035     18.568842501581
-1.0       0.15       0.23       0.004      16.698964494694
-1.0       0.15       0.23       0.0045     22.865240189315
-1.0       0.15       0.23       0.005      36.126033974675
-1.0       0.15       0.23       0.0055     57.361915374801
-1.0       0.15       0.23       0.006      86.88514524527
-1.0       0.15       0.32       0.001      453.678079506294
-1.0       0.15       0.32       0.0015     216.536827537697
-1.0       0.15       0.32       0.002      94.768710024849
-1.0       0.15       0.32       0.0025     35.767644603263
-1.0       0.15       0.32       0.003      12.220722881203
-1.0       0.15       0.32       0.0035     7.585156721414
-1.0       0.15       0.32       0.004      12.117562887357
-1.0       0.15       0.32       0.0045     21.30914548445
-1.0       0.15       0.32       0.005      34.635110198882
-1.0       0.15       0.32       0.0055     53.837238211761
-1.0       0.15       0.32       0.006      80.345521804662
-1.0       0.15       0.41       0.001      417.46447805058
-1.0       0.15       0.41       0.0015     187.48057796282
-1.0       0.15       0.41       0.002      73.697598190194
-1.0       0.15       0.41       0.0025     22.764214449464
-1.0       0.15       0.41       0.003      6.501007770329
-1.0       0.15       0.41       0.0035     7.638423534162
-1.0       0.15       0.41       0.004      15.993495340864
-1.0       0.15       0.41       0.0045     26.981003987807
-1.0       0.15       0.41       0.005      40.326643479567
-1.0       0.15       0.41       0.0055     58.301095693144
-1.0       0.15       0.41       0.006      82.999873046829
-1.0       0.15       0.5        0.001      405.00265711526
-1.0       0.15       0.5        0.0015     178.046357236492
-1.0       0.15       0.5        0.002      67.253745901243
-1.0       0.15       0.5        0.0025     19.195989971895
-1.0       0.15       0.5        0.003      5.460178089756
-1.0       0.15       0.5        0.0035     8.563512066742
-1.0       0.15       0.5        0.004      18.204473371956
-1.0       0.15       0.5        0.0045     29.785077555999
-1.0       0.15       0.5        0.005      43.139052694468
-1.0       0.15       0.5        0.0055     60.720848980975
-1.0       0.15       0.5        0.006      84.835504164883
-1.0       0.15       0.59       0.001      413.380299581376
-1.0       0.15       0.59       0.0015     185.402778115851
-1.0       0.15       0.59       0.002      72.664439620495
-1.0       0.15       0.59       0.0025     22.324198930509
-1.0       0.15       0.59       0.003      6.383513955125
-1.0       0.15       0.59       0.0035     7.671926918542
-1.0       0.15       0.59       0.004      16.08213506228
-1.0       0.15       0.59       0.0045     27.086756447916
-1.0       0.15       0.59       0.005      40.460663534321
-1.0       0.15       0.59       0.0055     58.495719257934
-1.0       0.15       0.59       0.006      83.266951730741
-1.0       0.15       0.68       0.001      444.936322464875
-1.0       0.15       0.68       0.0015     211.961948597651
-1.0       0.15       0.68       0.002      92.367179539003
-1.0       0.15       0.68       0.0025     34.617901918572
-1.0       0.15       0.68       0.003      11.776347850272
-1.0       0.15       0.68       0.0035     7.499480693803
-1.0       0.15       0.68       0.004      12.19612738318
-1.0       0.15       0.68       0.0045     21.478020043579
-1.0       0.15       0.68       0.005      34.907863693295
-1.0       0.15       0.68       0.0055     54.265509543865
-1.0       0.15       0.68       0.006      80.933105360206
-1.0       0.15       0.77       0.001      509.196839284044
-1.0       0.15       0.77       0.0015     267.40513396744
-1.0       0.15       0.77       0.002      136.149105295132
-1.0       0.15       0.77       0.0025     65.925515595811
-1.0       0.15       0.77       0.003      31.53495674323
-1.0       0.15       0.77       0.0035     17.993343207538
-1.0       0.15       0.77       0.004      16.536159157478
-1.0       0.15       0.77       0.0045     22.994242416668
-1.0       0.15       0.77       0.005      36.547771178336
-1.0       0.15       0.77       0.0055     58.118959136752
-1.0       0.15       0.77       0.006      87.935792925028
-1.0       0.15       0.86       0.001      634.438450527188
-1.0       0.15       0.86       0.0015     380.453687253688
-1.0       0.15       0.86       0.002      232.956279777425
-1.0       0.15       0.86       0.0025     145.354851009118
-1.0       0.15       0.86       0.003      94.908526963069
-1.0       0.15       0.86       0.0035     68.522408078888
-1.0       0.15       0.86       0.004      58.584081479611
-1.0       0.15       0.86       0.0045     61.210771478043
-1.0       0.15       0.86       0.005      75.038163250029
-1.0       0.15       0.86       0.0055     99.768388921334
-1.0       0.15       0.86       0.006      134.005955367041
-1.0       0.15       0.95       0.001      948.589158949701
-1.0       0.15       0.95       0.0015     681.654365684467
-1.0       0.15       0.95       0.002      514.699818980967
-1.0       0.15       0.95       0.0025     405.777001141008
-1.0       0.15       0.95       0.003      335.48618998333
-1.0       0.15       0.95       0.0035     293.298376466215
-1.0       0.15       0.95       0.004      273.104197193794
-1.0       0.15       0.95       0.0045     271.369592859343
-1.0       0.15       0.95       0.005      286.022541262313
-1.0       0.15       0.95       0.0055     315.142244589131
-1.0       0.15       0.95       0.006      355.145553775219
-1.0       0.2        0.05       0.001      1054.085304354042
-1.0       0.2        0.05       0.0015     763.134687392993
-1.0       0.2        0.05       0.002      583.025159690917
-1.0       0.2        0.05       0.0025     465.369548476157
-1.0       0.2        0.05       0.003      388.858201268473
-1.0       0.2        0.05       0.0035     342.17425497972
-1.0       0.2        0.05       0.004      318.779475893718
-1.0       0.2        0.05       0.0045     314.866479574144
-1.0       0.2        0.05       0.005      328.068213314469
-1.0       0.2        0.05       0.0055     356.247432798321
-1.0       0.2        0.05       0.006      395.606854520596
-1.0       0.2        0.14       0.001      707.237538555541
-1.0       0.2        0.14       0.0015     437.843342758467
-1.0       0.2        0.14       0.002      280.100236881499
-1.0       0.2        0.14       0.0025     184.602898383945
-1.0       0.2        0.14       0.003      128.054612701019
-1.0       0.2        0.14       0.0035     97.317104652426
-1.0       0.2        0.14       0.004      84.759031090802
-1.0       0.2        0.14       0.0045     86.343072450849
-1.0       0.2        0.14       0.005      100.377616161613
-1.0       0.2        0.14       0.0055     126.063433222363
-1.0       0.2        0.14       0.006      161.3335303913
-1.0       0.2        0.23       0.001      569.145003684654
-1.0       0.2        0.23       0.0015     314.507800205845
-1.0       0.2        0.23       0.002      173.134800598924
-1.0       0.2        0.23       0.0025     94.204114901857
-1.0       0.2        0.23       0.003      52.662104455614
-1.0       0.2        0.23       0.0035     33.887045768677
-1.0       0.2        0.23       0.004      29.341557171063
-1.0       0.2        0.23       0.0045     34.8085566869
-1.0       0.2        0.23       0.005      49.112230617816
-1.0       0.2        0.23       0.0055     72.522941151132
-1.0       0.2        0.23       0.006      104.322285588102
-1.0       0.2        0.32       0.001      496.834009922732
-1.0       0.2        0.32       0.0015     252.718503693791
-1.0       0.2        0.32       0.002      123.013146771938
-1.0       0.2        0.32       0.0025     55.891116974617
-1.0       0.2        0.32       0.003      25.021794834928
-1.0       0.2        0.32       0.0035     14.727112370364
-1.0       0.2        0.32       0.004      15.828806200536
-1.0       0.2        0.32       0.0045     23.991206375866
-1.0       0.2        0.32       0.005      38.418743536358
-1.0       0.2        0.32       0.0055     60.147795324038
-1.0       0.2        0.32       0.006      89.427919347882
-1.0       0.2        0.41       0.001      459.374198182923
-1.0       0.2        0.41       0.0015     221.939901735211
-1.0       0.2        0.41       0.002      99.425639689748
-1.0       0.2        0.41       0.0025     39.493053272634
-1.0       0.2        0.41       0.003      15.073729228549
-1.0       0.2        0.41       0.0035     9.877031800972
-1.0       0.2        0.41       0.004      14.354397654548
-1.0       0.2        0.41       0.0045     24.116120198435
-1.0       0.2        0.41       0.005      38.604349642853
-1.0       0.2        0.41       0.0055     59.319361085842
-1.0       0.2        0.41       0.006      87.091478726762
-1.0       0.2        0.5        0.001      446.163174449598
-1.0       0.2        0.5        0.0015     211.727598715842
-1.0       0.2        0.5        0.002      92.022983245586
-1.0       0.2        0.5        0.0025     34.714709594745
-1.0       0.2        0.5        0.003      12.574030939491
-1.0       0.2        0.5        0.0035     9.134569632099
-1.0       0.2        0.5        0.004      14.762180158942
-1.0       0.2        0.5        0.0045     25.067382112894
-1.0       0.2        0.5        0.005      39.589557314947
-1.0       0.2        0.5        0.0055     59.989498879282
-1.0       0.2        0.5        0.006      87.282323602866
-1.0       0.2        0.59       0.001      454.246136016421
-1.0       0.2        0.59       0.0015     219.23750678954
-1.0       0.2        0.59       0.002      97.99716418284
-1.0       0.2        0.59       0.0025     38.787689472542
-1.0       0.2        0.59       0.003      14.780865772582
-1.0       0.2        0.59       0.0035     9.796740419955
-1.0       0.2        0.59       0.004      14.376761855358
-1.0       0.2        0.59       0.0045     24.196794441327
-1.0       0.2        0.59       0.005      38.753682334931
-1.0       0.2        0.59       0.0055     59.559793026402
-1.0       0.2        0.59       0.006      87.418688995378
-1.0       0.2        0.68       0.001      485.853709129726
-1.0       0.2        0.68       0.0015     246.827490499968
-1.0       0.2        0.68       0.002      119.75707369128
-1.0       0.2        0.68       0.0025     54.165870102187
-1.0       0.2        0.68       0.003      24.189956486293
-1.0       0.2        0.68       0.0035     14.389848627367
-1.0       0.2        0.68       0.004      15.762124638492
-1.0       0.2        0.68       0.0045     24.10598715505
-1.0       0.2        0.68       0.005      38.723970307184
-1.0       0.2        0.68       0.0055     60.675851827312
-1.0       0.2        0.68       0.006      90.145521881136
