-0.3333    0.1667     0.05       0.006      358.7267893754
-0.3333    0.1667     0.35       0.001      454.0318481183
-0.3333    0.1667     0.35       0.0027     24.3607709533
-0.3333    0.1667     0.35       0.0043     18.0739251485
-0.3333    0.1667     0.35       0.006      80.9839100674
-0.3333    0.1667     0.65       0.001      440.6653447244
-0.3333    0.1667     0.65       0.0027     23.0683739793
-0.3333    0.1667     0.65       0.0043     18.2943870476
-0.3333    0.1667     0.65       0.006      81.8649607878
-0.3333    0.1667     0.95       0.001      939.7219421123
-0.3333    0.1667     0.95       0.0027     383.0646051905
-0.3333    0.1667     0.95       0.0043     277.9952450346
-0.3333    0.1667     0.95       0.006      366.3696940071
-0.3333    0.3333     0.05       0.001      1252.6943304853
-0.3333    0.3333     0.05       0.0027     575.5461722745
-0.3333    0.3333     0.05       0.0043     439.1481334606
-0.3333    0.3333     0.05       0.006      521.5758021146
-0.3333    0.3333     0.35       0.001      617.0584581813
-0.3333    0.3333     0.35       0.0027     105.261368242
-0.3333    0.3333     0.35       0.0043     54.4763333609
-0.3333    0.3333     0.35       0.006      136.713562323
-0.3333    0.3333     0.65       0.001      591.870765604
-0.3333    0.3333     0.65       0.0027     100.911344668
-0.3333    0.3333     0.65       0.0043     54.1197040018
-0.3333    0.3333     0.65       0.006      138.0754636197
-0.3333    0.3333     0.95       0.001      1074.5554399817
-0.3333    0.3333     0.95       0.0027     529.8491437853
-0.3333    0.3333     0.95       0.0043     431.4155491207
-0.3333    0.3333     0.95       0.006      532.2095025718
-0.3333    0.5        0.05       0.001      1547.8459988765
-0.3333    0.5        0.05       0.0027     805.23296824
-0.3333    0.5        0.05       0.0043     655.6228649958
-0.3333    0.5        0.05       0.006      738.4171588943
-0.3333    0.5        0.35       0.001      839.9343871915
-0.3333    0.5        0.35       0.0027     261.538778431
-0.3333    0.5        0.35       0.0043     180.119012006
-0.3333    0.5        0.35       0.006      273.8956532168
-0.3333    0.5        0.65       0.001      796.3819174663
-0.3333    0.5        0.65       0.0027     251.889924107
-0.3333    0.5        0.65       0.0043     178.6872460452
-0.3333    0.5        0.65       0.006      275.155277753
-0.3333    0.5        0.95       0.001      1246.485318178
-0.3333    0.5        0.95       0.0027     725.898824406
-0.3333    0.5        0.95       0.0043     641.3186214964
-0.3333    0.5        0.95       0.006      747.7555116666
0.3333     0.0        0.05       0.001      848.3848210186
0.3333     0.0        0.05       0.0027     273.8115304315
0.3333     0.0        0.05       0.0043     165.5313024207
0.3333     0.0        0.05       0.006      236.8518282737
0.3333     0.0        0.35       0.001      326.6629030935
0.3333     0.0        0.35       0.0027     3.2306750545
0.3333     0.0        0.35       0.0043     62.9465168635
0.3333     0.0        0.35       0.006      104.1647510831
0.3333     0.0        0.65       0.001      326.6629030935
0.3333     0.0        0.65       0.0027     3.2306750545
0.3333     0.0        0.65       0.0043     62.9465168635
0.3333     0.0        0.65       0.006      104.1647510831
0.3333     0.0        0.95       0.001      848.3848210186
0.3333     0.0        0.95       0.0027     273.8115304315
0.3333     0.0        0.95       0.0043     165.5313024207
0.3333     0.0        0.95       0.006      236.8518282737
0.3333     0.1667     0.05       0.001      1032.5327683117
0.3333     0.1667     0.05       0.0027     401.7071712584
0.3333     0.1667     0.05       0.0043     275.8459341099
0.3333     0.1667     0.05       0.006      352.5430465469
0.3333     0.1667     0.35       0.001      452.1110701949
0.3333     0.1667     0.35       0.0027     23.3144340051
0.3333     0.1667     0.35       0.0043     17.2619896321
0.3333     0.1667     0.35       0.006      79.3692411004
0.3333     0.1667     0.65       0.001      438.8686701401
0.3333     0.1667     0.65       0.0027     22.0648755112
0.3333     0.1667     0.65       0.0043     17.4955562424
0.3333     0.1667     0.65       0.006      80.2434562961
0.3333     0.1667     0.95       0.001      935.947590585
0.3333     0.1667     0.95       0.0027     378.4516368589
0.3333     0.1667     0.95       0.0043     272.4648002092
0.3333     0.1667     0.95       0.006      360.0892229071
0.3333     0.3333     0.05       0.001      1241.2119944744
0.3333     0.3333     0.05       0.0027     564.7474306849
0.3333     0.3333     0.05       0.0043     427.1401583278
0.3333     0.3333     0.05       0.006      509.3770728029
0.3333     0.3333     0.35       0.001      613.3033187129
0.3333     0.3333     0.35       0.0027     101.8692715721
0.3333     0.3333     0.35       0.0043     50.4994779642
0.3333     0.3333     0.35       0.006      131.8587020169
0.3333     0.3333     0.65       0.001      588.4410006376
0.3333     0.3333     0.65       0.0027     97.6588813689
0.3333     0.3333     0.65       0.0043     50.1846544812
0.3333     0.3333     0.65       0.006      133.2075234788
0.3333     0.3333     0.95       0.001      1068.367103105
0.3333     0.3333     0.95       0.0027     521.0745220212
0.3333     0.3333     0.95       0.0043     420.0244007154
0.3333     0.3333     0.95       0.006      519.8548285269
0.3333     0.5        0.05       0.001      1523.4957760885
0.3333     0.5        0.05       0.0027     784.927609294
0.3333     0.5        0.05       0.0043     633.6910261486
0.3333     0.5        0.05       0.006      717.369047155
0.3333     0.5        0.35       0.001      832.9366190323
0.3333     0.5        0.35       0.0027     254.2024842667
0.3333     0.5        0.35       0.0043     171.0422757596
0.3333     0.5        0.35       0.006      264.3317724304
0.3333     0.5        0.65       0.001      790.4084845891
0.3333     0.5        0.65       0.0027     244.9437280623
0.3333     0.5        0.65       0.0043     169.719674997
0.3333     0.5        0.65       0.006      265.6241525175
0.3333     0.5        0.95       0.001      1237.3384462068
0.3333     0.5        0.95       0.0027     711.1508981294
0.3333     0.5        0.95       0.0043     620.9279621594
0.3333     0.5        0.95       0.006      727.1890913438
1.0        0.0        0.05       0.001      848.3848210186
1.0        0.0        0.05       0.0027     273.8115304315
1.0        0.0        0.05       0.0043     165.5313024207
1.0        0.0        0.05       0.006      236.8518282737
1.0        0.0        0.35       0.001      326.6629030935
1.0        0.0        0.35       0.0027     3.2306750545
1.0        0.0        0.35       0.0043     62.9465168635
1.0        0.0        0.35       0.006      104.1647510831
1.0        0.0        0.65       0.001      326.6629030935
1.0        0.0        0.65       0.0027     3.2306750545
1.0        0.0        0.65       0.0043     62.9465168635
1.0        0.0        0.65       0.006      104.1647510831
1.0        0.0        0.95       0.001      848.3848210186
1.0        0.0        0.95       0.0027     273.8115304315
1.0        0.0        0.95       0.0043     165.5313024207
1.0        0.0        0.95       0.006      236.8518282737
1.0        0.1667     0.05       0.001      1005.6331294056
1.0        0.1667     0.05       0.0027     392.8433140595
1.0        0.1667     0.05       0.0043     270.9401695774
1.0        0.1667     0.05       0.006      349.4782812979
1.0        0.1667     0.35       0.001      447.5720684252
1.0        0.1667     0.35       0.0027     22.2830055908
1.0        0.1667     0.35       0.0043     16.7469593053
1.0        0.1667     0.35       0.006      78.3270396459
1.0        0.1667     0.65       0.001      440.0321782902
1.0        0.1667     0.65       0.0027     21.5898655514
1.0        0.1667     0.65       0.0043     16.8873723384
1.0        0.1667     0.65       0.006      78.8240964715
1.0        0.1667     0.95       0.001      951.2115480984
1.0        0.1667     0.95       0.0027     379.8190855217
1.0        0.1667     0.95       0.0043     269.094913376
1.0        0.1667     0.95       0.006      353.7486750272
1.0        0.3333     0.05       0.001      1189.1966117056
1.0        0.3333     0.05       0.0027     547.7236190198
1.0        0.3333     0.05       0.0043     417.2489702864
1.0        0.3333     0.05       0.006      502.6241876045
1.0        0.3333     0.35       0.001      604.249616613
1.0        0.3333     0.35       0.0027     98.4430797374
1.0        0.3333     0.35       0.0043     47.4957549826
1.0        0.3333     0.35       0.006      128.3943793389
1.0        0.3333     0.65       0.001      590.2085473373
1.0        0.3333     0.65       0.0027     96.100251468
1.0        0.3333     0.65       0.0043     47.3342130336
1.0        0.3333     0.65       0.006      129.1614740396
1.0        0.3333     0.95       0.001      1093.5097592883
1.0        0.3333     0.95       0.0027     523.554890962
1.0        0.3333     0.95       0.0043     413.430324157
1.0        0.3333     0.95       0.006      508.5818068846
1.0        0.5        0.05       0.001      1427.588263471
1.0        0.5        0.05       0.0027     755.6813256884
1.0        0.5        0.05       0.0043     616.6334508751
1.0        0.5        0.05       0.006      704.655244521
1.0        0.5        0.35       0.001      816.2813430707
1.0        0.5        0.35       0.0027     246.7698431666
1.0        0.5        0.35       0.0043     164.0500760425
1.0        0.5        0.35       0.006      257.1193899943
1.0        0.5        0.65       0.001      792.4605593668
1.0        0.5        0.65       0.0027     241.632813327
1.0        0.5        0.65       0.0043     163.3413802186
1.0        0.5        0.65       0.006      257.8702233344
1.0        0.5        0.95       0.001      1273.8375663884
1.0        0.5        0.95       0.0027     715.4475964334
1.0        0.5        0.95       0.0043     609.9390199871
1.0        0.5        0.95       0.006      710.5270823422
