0.26	1.11
0.74	1.86
1.26	2.60
1.74	3.11
2.26	3.20
2.74	2.94
3.26	2.49
3.74	2.00
4.26	1.57
4.74	1.23
5.26	0.97
5.74	0.77
6.26	0.60
6.74	0.49
7.26	0.40
7.74	0.31
8.26	0.26
8.74	0.20
9.26	0.14
9.74	0.11
10.26	0.06
10.74	0.06
11.26	0.00
11.74	0.00
12.26	0.00
12.74	0.00
13.26	0.00
13.74	0.00
14.26	0.00
14.74	0.00
15.26	0.00
15.74	0.00
16.26	0.00
16.74	0.00
17.26	0.00
17.74	0.00
18.26	0.00
18.74	0.00
19.26	0.00
19.74	0.00
