0.25	0
0.75	0
1.25	0
1.75	0
2.25	0
2.75	0
3.35	12.90
3.86	32.39
4.35	21.70
4.86	9.26
5.34	4.66
5.85	3.35
6.36	2.90
6.85	2.56
7.36	2.27
7.84	1.99
8.35	1.82
8.86	1.65
9.35	1.53
9.86	1.42
10.34	1.25
10.85	1.14
11.36	1.02
11.85	0.91
12.36	0.85
12.84	0.80
13.35	0.74
13.86	0.63
14.35	0.57
14.86	0.51
15.34	0.51
15.85	0.40
16.36	0.34
16.85	0.28
17.33	0.28
17.84	0.23
18.35	0.17
18.86	0.17
19.35	0.17
19.86	0.17
