0.25	15.89
0.75	19.80
1.25	19.54
1.75	16.89
2.25	13.26
2.75	9.60
3.25	6.66
3.75	4.66
4.25	3.37
4.75	2.57
5.25	2.03
5.75	1.66
6.25	1.37
6.75	1.14
7.25	0.94
7.75	0.77
8.25	0.66
8.75	0.54
9.25	0.43
9.75	0.37
10.25	0.29
10.75	0.23
11.25	0.17
11.75	0.14
12.25	0.11
12.75	0.09
13.25	0.06
13.75	0.03
14.25	0.03
14.75	0.00
15.25	0
15.75	0
16.25	0
16.75	0
17.25	0
17.75	0
18.25	0
18.75	0
19.25	0
19.75	0
