Var	Chi2
-0.0018795879587958796	6.495757025042225
-0.0018791879187918792	6.492702622396074
-0.0018787878787878789	6.48964895410982
-0.0018783878387838783	6.4865960201720485
-0.001877987798779878	6.483543820571514
-0.0018775877587758776	6.480492355296871
-0.0018771877187718773	6.4774416243366355
-0.0018767876787678767	6.474391627679494
-0.0018763876387638764	6.471342365314171
-0.001875987598759876	6.468293837229249
-0.0018755875587558755	6.465246043413487
-0.0018751875187518752	6.4621989838554335
-0.0018747874787478748	6.4591526585437435
-0.0018743874387438745	6.456107067467209
-0.001873987398739874	6.453062210614414
-0.0018735873587358736	6.450018087973875
-0.0018731873187318733	6.446974699534419
-0.0018727872787278727	6.44393204528456
-0.0018723872387238724	6.440890125213059
-0.001871987198719872	6.437848939308533
-0.0018715871587158717	6.434808487559671
-0.0018711871187118713	6.43176876995506
-0.0018707870787078708	6.428729786483422
-0.0018703870387038705	6.4256915371334795
-0.0018699869986998701	6.422654021893717
-0.0018695869586958696	6.419617240752822
-0.0018691869186918692	6.416581193699483
-0.0018687868786878689	6.413545880722357
-0.0018683868386838685	6.4105113018100965
-0.001867986798679868	6.4074774569513915
-0.0018675867586758676	6.404444346134828
-0.0018671867186718673	6.40141196934913
-0.0018667866786678667	6.398380326583091
-0.0018663866386638664	6.395349417825019
-0.001865986598659866	6.3923192430637785
-0.0018655865586558657	6.389289802287954
-0.0018651865186518652	6.38626109548627
-0.0018647864786478648	6.383233122647348
-0.0018643864386438645	6.380205883759844
-0.001863986398639864	6.377179378812412
-0.0018635863586358636	6.374153607793844
-0.0018631863186318633	6.371128570692557
-0.001862786278627863	6.368104267497274
-0.0018623862386238624	6.365080698196687
-0.001861986198619862	6.3620578627794835
-0.0018615861586158617	6.359035761234286
-0.0018611861186118611	6.35601439354975
-0.0018607860786078608	6.3529937597145665
-0.0018603860386038605	6.349973859717356
-0.0018599859985998601	6.346954693546879
-0.0018595859585958596	6.3439362611915495
-0.0018591859185918592	6.340918562640197
-0.0018587858785878589	6.3379015978814754
-0.0018583858385838583	6.334885366903975
-0.001857985798579858	6.331869869696418
-0.0018575857585758576	6.328855106247361
-0.0018571857185718573	6.325841076545628
-0.0018567856785678568	6.3228277805797415
-0.0018563856385638564	6.319815218338459
-0.001855985598559856	6.316803389810335
-0.0018555855585558555	6.3137922949840615
-0.0018551855185518552	6.310781933848225
-0.0018547854785478548	6.3077723063916205
-0.0018543854385438545	6.3047634126028695
-0.001853985398539854	6.301755252470526
-0.0018535853585358536	6.298747825983385
-0.0018531853185318533	6.295741133129966
-0.0018527852785278527	6.292735173899167
-0.0018523852385238524	6.289729948279402
-0.001851985198519852	6.2867254562592985
-0.0018515851585158517	6.283721697827715
-0.0018511851185118511	6.2807186729731415
-0.0018507850785078508	6.277716381684368
-0.0018503850385038505	6.27471482394992
-0.00184998499849985	6.271713999758622
-0.0018495849584958496	6.268713909098961
-0.0018491849184918492	6.265714551959768
-0.0018487848784878489	6.262715928329561
-0.0018483848384838483	6.259718038196966
-0.001847984798479848	6.256720881550776
-0.0018475847584758477	6.253724458379548
-0.001847184718471847	6.250728768671971
-0.0018467846784678468	6.247733812416774
-0.0018463846384638464	6.244739589602477
-0.001845984598459846	6.241746100217944
-0.0018455845584558457	6.238753344251627
-0.0018451845184518452	6.2357613216922205
-0.0018447844784478448	6.232770032528381
-0.0018443844384438445	6.229779476748903
-0.001843984398439844	6.226789654342309
-0.0018435843584358436	6.2238005652972594
-0.0018431843184318433	6.220812209602444
-0.001842784278427843	6.217824587246556
-0.0018423842384238424	6.21483769821839
-0.001841984198419842	6.211851542506266
-0.0018415841584158417	6.208866120099044
-0.0018411841184118411	6.205881430985319
-0.0018407840784078408	6.202897475153814
-0.0018403840384038405	6.199914252593156
-0.0018399839983998401	6.196931763292002
-0.0018395839583958396	6.193950007239015
-0.0018391839183918392	6.190968984422917
-0.001838783878387839	6.18798869483237
-0.0018383838383838383	6.185009138455829
-0.001837983798379838	6.182030315282123
-0.0018375837583758377	6.179052225299879
-0.0018371837183718373	6.176074868497754
-0.0018367836783678368	6.173098244864442
-0.0018363836383638364	6.170122354388535
-0.001835983598359836	6.1671471970587595
-0.0018355835583558355	6.164172772863844
-0.0018351835183518352	6.161199081792211
-0.0018347834783478349	6.15822612383269
-0.0018343834383438345	6.155253898973906
-0.001833983398339834	6.152282407204553
-0.0018335833583358336	6.149311648513256
-0.0018331833183318333	6.146341622888678
-0.0018327832783278327	6.143372330319476
-0.0018323832383238324	6.1404037707942445
-0.001831983198319832	6.137435944301912
-0.0018315831583158317	6.134468850830836
-0.0018311831183118312	6.13150249036978
-0.0018307830783078308	6.1285368629074
-0.0018303830383038305	6.1255719684322925
-0.00182998299829983	6.122607806933252
-0.0018295829582958296	6.119644378398904
-0.0018291829182918292	6.116681682817809
-0.001828782878287829	6.1137197201787625
-0.0018283828382838283	6.1107584904704595
-0.001827982798279828	6.107797993681391
-0.0018275827582758277	6.104838229800185
-0.0018271827182718271	6.101879198815705
-0.0018267826782678268	6.0989209007164416
-0.0018263826382638264	6.0959633354911915
-0.001825982598259826	6.093006503128549
-0.0018255825582558255	6.090050403617108
-0.0018251825182518252	6.087095036945698
-0.0018247824782478249	6.084140403102912
-0.0018243824382438243	6.081186502077344
-0.001823982398239824	6.078233333857622
-0.0018235823582358236	6.075280898432543
-0.0018231823182318233	6.072329195790667
-0.0018227822782278227	6.0693782259207225
-0.0018223822382238224	6.066427988811303
-0.001821982198219822	6.063478484451172
-0.0018215821582158215	6.060529712828858
-0.0018211821182118212	6.0575816739332895
-0.0018207820782078208	6.054634367752726
-0.0018203820382038205	6.051687794276066
-0.0018199819981998201	6.0487419534920015
-0.0018195819581958196	6.045796845389063
-0.0018191819181918192	6.04285246995598
-0.001818781878187819	6.03990882718148
-0.0018183818381838183	6.036965917054125
-0.001817981798179818	6.034023739562713
-0.0018175817581758177	6.03108229469577
-0.0018171817181718173	6.028141582441926
-0.0018167816781678168	6.025201602789944
-0.0018163816381638164	6.02226235572842
-0.001815981598159816	6.019323841246149
-0.0018155815581558155	6.016386059331627
-0.0018151815181518152	6.013449009973585
-0.0018147814781478149	6.010512693160684
-0.0018143814381438145	6.00757710888172
-0.001813981398139814	6.004642257125091
-0.0018135813581358136	6.001708137879691
-0.0018131813181318133	5.998774751134018
-0.0018127812781278127	5.9958420968768005
-0.0018123812381238124	5.992910175096703
-0.001811981198119812	5.989978985782421
-0.0018115811581158117	5.98704852892255
-0.0018111811181118112	5.984118804505823
-0.0018107810781078108	5.981189812521
-0.0018103810381038105	5.9782615529564795
-0.00180998099809981	5.975334025801059
-0.0018095809580958096	5.972407231043402
-0.0018091809180918093	5.9694811686722025
-0.001808780878087809	5.966555838676093
-0.0018083808380838084	5.963631241043737
-0.001807980798079808	5.9607073757638
-0.0018075807580758077	5.957784242825075
-0.0018071807180718071	5.954861842215997
-0.0018067806780678068	5.951940173925292
-0.0018063806380638064	5.949019237941696
-0.001805980598059806	5.946099034253802
-0.0018055805580558055	5.943179562850343
-0.0018051805180518052	5.9402608237199495
-0.0018047804780478049	5.937342816851318
-0.0018043804380438043	5.934425542233081
-0.001803980398039804	5.931508999853935
-0.0018035803580358036	5.928593189702478
-0.0018031803180318033	5.925678111767442
-0.0018027802780278027	5.9227637660374235
-0.0018023802380238024	5.9198501525010885
-0.001801980198019802	5.916937271147201
-0.0018015801580158015	5.914025121964358
-0.0018011801180118012	5.911113704941226
-0.0018007800780078008	5.908203020066437
-0.0018003800380038005	5.905293067328852
-0.0017999799979998	5.902383846716839
-0.0017995799579957996	5.899475358219165
-0.0017991799179917993	5.896567601824591
-0.0017987798779877987	5.893660577521685
-0.0017983798379837984	5.8907542852991766
-0.001797979797979798	5.887848725145666
-0.0017975797579757977	5.884943897049918
-0.0017971797179717971	5.8820398010005315
-0.0017967796779677968	5.879136436986236
-0.0017963796379637964	5.876233804995569
-0.001795979597959796	5.873331905017225
-0.0017955795579557956	5.870430737039939
-0.0017951795179517952	5.867530301052308
-0.0017947794779477949	5.864630597043032
-0.0017943794379437945	5.861731625000877
-0.001793979397939794	5.858833384914308
-0.0017935793579357936	5.85593587677219
-0.0017931793179317933	5.853039100563124
-0.0017927792779277927	5.850143056275709
-0.0017923792379237924	5.8472477438985795
-0.001791979197919792	5.844353163420499
-0.0017915791579157917	5.841459314830134
-0.0017911791179117912	5.8385661981160855
-0.0017907790779077908	5.835673813267053
-0.0017903790379037905	5.832782160271702
-0.00178997899789979	5.829891239118863
-0.0017895789578957896	5.827001049796908
-0.0017891789178917893	5.824111592294601
-0.001788778877887789	5.821222866600675
-0.0017883788378837884	5.818334872703829
-0.001787978797879788	5.815447610592599
-0.0017875787578757877	5.812561080255751
-0.0017871787178717871	5.809675281681885
-0.0017867786778677868	5.806790214859733
-0.0017863786378637865	5.803905879778093
-0.0017859785978597861	5.801022276425307
-0.0017855785578557856	5.798139404790203
-0.0017851785178517852	5.795257264861483
-0.0017847784778477849	5.792375856627747
-0.0017843784378437843	5.789495180077729
-0.001783978397839784	5.786615235200064
-0.0017835783578357836	5.783736021983417
-0.0017831783178317833	5.780857540416458
-0.0017827782778277828	5.777979790487984
-0.0017823782378237824	5.775102772186434
-0.001781978197819782	5.772226485500574
-0.0017815781578157815	5.769350930419072
-0.0017811781178117812	5.766476106930594
-0.0017807780778077808	5.763602015023809
-0.0017803780378037805	5.760728654687419
-0.00177997799779978	5.757856025910025
-0.0017795779577957796	5.75498412868049
-0.0017791779177917793	5.75211296298719
-0.0017787778777877787	5.749242528818923
-0.0017783778377837784	5.7463728261643245
-0.001777977797779778	5.743503855012129
-0.0017775777577757777	5.740635615351003
-0.0017771777177717771	5.737768107169583
-0.0017767776777677768	5.734901330456538
-0.0017763776377637765	5.732035285200471
-0.001775977597759776	5.729169971390311
-0.0017755775577557756	5.726305389014434
-0.0017751775177517752	5.723441538061605
-0.0017747774777477749	5.720578418520429
-0.0017743774377437743	5.717716030379703
-0.001773977397739774	5.714854373628034
-0.0017735773577357737	5.711993448254057
-0.001773177317731773	5.709133254246536
-0.0017727772777277728	5.706273791594046
-0.0017723772377237724	5.7034150602853835
-0.001771977197719772	5.700557060309057
-0.0017715771577157715	5.697699791653832
-0.0017711771177117712	5.694843254308249
-0.0017707770777077708	5.691987448261171
-0.0017703770377037703	5.6891323735011055
-0.00176997699769977	5.686278030016852
-0.0017695769576957696	5.683424417796982
-0.0017691769176917693	5.680571536830231
-0.001768776877687769	5.677719387105332
-0.0017683768376837684	5.674867968610761
-0.001767976797679768	5.672017281335253
-0.0017675767576757677	5.669167325267607
-0.0017671767176717671	5.666318100396299
-0.0017667766776677668	5.663469606710191
-0.0017663766376637665	5.660621844197761
-0.0017659765976597661	5.6577748128478085
-0.0017655765576557656	5.654928512649034
-0.0017651765176517652	5.65208294359011
-0.001764776477647765	5.649238105659608
-0.0017643764376437643	5.6463939988461345
-0.001763976397639764	5.6435506231384895
-0.0017635763576357637	5.640707978525374
-0.0017631763176317633	5.637866064995332
-0.0017627762776277628	5.635024882537127
-0.0017623762376237624	5.632184431139368
-0.001761976197619762	5.629344710790983
-0.0017615761576157615	5.626505721480191
-0.0017611761176117612	5.623667463195954
-0.0017607760776077609	5.620829935926844
-0.0017603760376037605	5.61799313966163
-0.00175997599759976	5.615157074388885
-0.0017595759575957596	5.612321740097315
-0.0017591759175917593	5.609487136775588
-0.0017587758775877587	5.606653264412376
-0.0017583758375837584	5.6038201229964795
-0.001757975797579758	5.6009877125163126
-0.0017575757575757577	5.598156032960771
-0.0017571757175717571	5.5953250843183655
-0.0017567756775677568	5.592494866577831
-0.0017563756375637565	5.58966537972784
-0.001755975597559756	5.586836623757065
-0.0017555755575557556	5.584008598654207
-0.0017551755175517552	5.581181304407908
-0.001754775477547755	5.578354741006933
-0.0017543754375437543	5.575528908439765
-0.001753975397539754	5.572703806695201
-0.0017535753575357537	5.569879435761851
-0.001753175317531753	5.56705579562845
-0.0017527752775277528	5.564232886283574
-0.0017523752375237524	5.561410707716024
-0.001751975197519752	5.558589259914406
-0.0017515751575157515	5.555768542867394
-0.0017511751175117512	5.552948556563789
-0.0017507750775077509	5.550129300992036
-0.0017503750375037503	5.547310776140907
-0.00174997499749975	5.5444929819990705
-0.0017495749574957496	5.541675918555139
-0.0017491749174917493	5.538859585797943
-0.001748774877487749	5.536043983716028
-0.0017483748374837484	5.533229112298129
-0.001747974797479748	5.530414971532952
-0.0017475747574757475	5.527601561409043
-0.0017471747174717472	5.5247888819151365
-0.0017467746774677468	5.521976933039905
-0.0017463746374637465	5.519165714771993
-0.0017459745974597461	5.516355227100166
-0.0017455745574557456	5.513545470013034
-0.0017451745174517452	5.510736443499208
-0.0017447744774477447	5.507928147547519
-0.0017443744374437443	5.505120582146576
-0.001743974397439744	5.50231374728499
-0.0017435743574357437	5.499507642951435
-0.0017431743174317433	5.496702269134614
-0.0017427742774277428	5.493897625823233
-0.0017423742374237424	5.4910937130058715
-0.0017419741974197419	5.48829053067136
-0.0017415741574157415	5.485488078808216
-0.0017411741174117412	5.482686357405238
-0.0017407740774077409	5.479885366451101
-0.0017403740374037405	5.47708510593435
-0.00173997399739974	5.474285575843662
-0.0017395739573957396	5.471486776167867
-0.001739173917391739	5.468688706895481
-0.0017387738773877387	5.465891368015243
-0.0017383738373837384	5.463094759515889
-0.001737973797379738	5.460298881385999
-0.0017375737573757377	5.45750373361431
-0.0017371737173717372	5.454709316189559
-0.0017367736773677368	5.451915629100201
-0.0017363736373637365	5.449122672335098
-0.001735973597359736	5.4463304458828
-0.0017355735573557356	5.4435389497320745
-0.0017351735173517352	5.440748183871534
-0.001734773477347735	5.4379581482899795
-0.0017343734373437344	5.435168842975927
-0.001733973397339734	5.432380267918243
-0.0017335733573357337	5.429592423105348
-0.0017331733173317331	5.426805308526139
-0.0017327732773277328	5.42401892416913
-0.0017323732373237324	5.4212332700230625
-0.001731973197319732	5.4184483460766115
-0.0017315731573157315	5.415664152318452
-0.0017311731173117312	5.412880688737257
-0.0017307730773077309	5.410097955321798
-0.0017303730373037303	5.407315952060689
-0.00172997299729973	5.4045346789424755
-0.0017295729572957296	5.401754135955962
-0.0017291729172917293	5.39897432308976
-0.0017287728772877287	5.396195240332577
-0.0017283728372837284	5.393416887673119
-0.001727972797279728	5.390639265100031
-0.0017275727572757275	5.38786237260199
-0.0017271727172717272	5.38508621016767
-0.0017267726772677268	5.382310777785874
-0.0017263726372637265	5.379536075445057
-0.001725972597259726	5.37676210313399
-0.0017255725572557256	5.373988860841347
-0.0017251725172517253	5.371216348555807
-0.0017247724772477247	5.368444566266044
-0.0017243724372437244	5.365673513960704
-0.001723972397239724	5.362903191628527
-0.0017235723572357237	5.360133599258187
-0.0017231723172317233	5.3573647368384565
-0.0017227722772277228	5.354596604357759
-0.0017223722372237224	5.3518292018048985
-0.0017219721972197219	5.3490625291685205
-0.0017215721572157216	5.3462965864373935
-0.0017211721172117212	5.343531373600102
-0.0017207720772077209	5.340766890645416
-0.0017203720372037205	5.338003137561857
-0.00171997199719972	5.335240114338381
-0.0017195719571957196	5.332477820963354
-0.001719171917191719	5.329716257425609
-0.0017187718771877187	5.32695542371373
-0.0017183718371837184	5.324195319816518
-0.001717971797179718	5.32143594572262
-0.0017175717571757177	5.318677301420587
-0.0017171717171717172	5.315919386899285
-0.0017167716771677168	5.313162202147234
-0.0017163716371637163	5.310405747153364
-0.001715971597159716	5.307650021906036
-0.0017155715571557156	5.304895026393994
-0.0017151715171517153	5.302140760606068
-0.001714771477147715	5.299387224530784
-0.0017143714371437144	5.296634418156909
-0.001713971397139714	5.2938823414730924
-0.0017135713571357135	5.291130994468042
-0.0017131713171317131	5.288380377130374
-0.0017127712771277128	5.285630489448954
-0.0017123712371237125	5.282881331412146
-0.0017119711971197121	5.280132903008817
-0.0017115711571157116	5.277385204227613
-0.0017111711171117112	5.274638235057183
-0.0017107710771077109	5.271891995486328
-0.0017103710371037103	5.26914648550354
-0.00170997099709971	5.266401705097622
-0.0017095709570957096	5.263657654257284
-0.0017091709170917093	5.260914332971203
-0.0017087708770877087	5.258171741227904
-0.0017083708370837084	5.255429879016188
-0.001707970797079708	5.252688746324673
-0.0017075707570757075	5.249948343142069
-0.0017071707170717072	5.247208669457116
-0.0017067706770677068	5.2444697252584005
-0.0017063706370637065	5.241731510534601
-0.001705970597059706	5.238994025274458
-0.0017055705570557056	5.236257269466714
-0.0017051705170517053	5.233521243099923
-0.0017047704770477047	5.230785946162764
-0.0017043704370437044	5.228051378643917
