0.1875	1.49291
0.4375	27.686999999999998
0.6875	76.52699999999999
0.9375	162.59
1.188	349.41499999999996
1.438	568.476
1.688	546.3580000000001
1.938	429.492
2.188	325.224
2.438	333.57599999999996
2.688	333.274
2.938	347.92100000000005
3.188	367.236
3.438	400.14300000000003
3.688	415.51099999999997
3.938	402.82099999999997
4.188	353.26500000000004
4.438	304.4924
4.688	283.01800000000003
4.938	250.5283
5.188	214.9296
5.438	213.31040000000002
5.688	192.88830000000002
5.938	170.7333
6.188	156.7357
6.438	156.876
6.688	147.53619999999998
6.938	132.9296
7.188	131.40680000000003
7.438	114.2065
7.688	114.49480000000001
7.938	114.618
