0.1875	1.49763
0.4375	28.375
0.6875	73.014
0.9375	153.20000000000002
1.188	362.10499999999996
1.438	577.726
1.688	507.1979999999999
1.938	327.112
2.188	192.734
2.438	147.83599999999998
2.688	134.82299999999998
2.938	155.30100000000002
3.188	198.986
3.438	252.513
3.688	301.01099999999997
3.938	307.811
4.188	288.215
4.438	262.76239999999996
4.688	254.25799999999998
4.938	231.3583
5.188	203.1096
5.438	206.7104
5.688	189.82829999999998
5.938	172.03330000000003
6.188	160.9257
6.438	162.176
6.688	153.55620000000002
6.938	139.1796
7.188	138.15680000000003
7.438	120.25650000000002
7.688	121.1648
7.938	122.02799999999999
