0.1875	4.097423999999999
0.4375	85.1958
0.6875	238.06759999999997
0.9375	421.30789999999996
1.188	985.7439999999999
1.438	1338.8864
1.688	1145.7387
1.938	779.8763
2.188	469.05920000000003
2.438	306.02439999999996
2.688	276.5280000000001
2.938	332.00149999999996
3.188	417.1235
3.438	506.1523
3.688	564.2185
3.938	556.4403
4.188	533.6812
4.438	481.2662
4.688	431.10509999999994
4.938	370.54909999999995
5.188	308.8016
5.438	281.98800000000006
5.688	256.0959
5.938	239.1195
6.188	218.0924
6.438	215.2587
6.688	209.50939999999997
6.938	188.1649
7.188	191.3459
7.438	173.7427
7.688	173.9591
7.938	172.4038
