-0.5         0.185        72.7362345  
-0.5         0.23         36.1870202  
-0.5         0.275        17.3083785  
-0.5         0.32         8.2995429   
-0.5         0.365        4.6426777   
-0.5         0.41         3.610839    
-0.5         0.455        3.5697839   
-0.5         0.5          3.647322    
-0.5         0.545        3.5697839   
-0.5         0.59         3.610839    
-0.5         0.635        4.6426777   
-0.5         0.68         8.2995429   
-0.5         0.725        17.3083785  
-0.5         0.77         36.1870202  
-0.5         0.815        72.7362345  
-0.5         0.86         141.6513309 
-0.5         0.905        275.4721318 
-0.5         0.95         572.9381442 
-0.4         0.05         575.3033214 
-0.4         0.095        276.7251066 
-0.4         0.14         142.3776037 
-0.4         0.185        73.1559904  
-0.4         0.23         36.4212701  
-0.4         0.275        17.4268776  
-0.4         0.32         8.3511112   
-0.4         0.365        4.6588472   
-0.4         0.41         3.6130661   
-0.4         0.455        3.5700383   
-0.4         0.5          3.6499244   
-0.4         0.545        3.5724882   
-0.4         0.59         3.6041904   
-0.4         0.635        4.6095802   
-0.4         0.68         8.2131984   
-0.4         0.725        17.1299595  
-0.4         0.77         35.8601229  
-0.4         0.815        72.1749151  
-0.4         0.86         140.7178858 
-0.4         0.905        273.9093516 
-0.4         0.95         570.0570695 
-0.3         0.05         576.9017495 
-0.3         0.095        277.5411574 
-0.3         0.14         142.8227836 
-0.3         0.185        73.3935953  
-0.3         0.23         36.5374922  
-0.3         0.275        17.4738196  
-0.3         0.32         8.3633364   
-0.3         0.365        4.6574998   
-0.3         0.41         3.6105336   
-0.3         0.455        3.5731865   
-0.3         0.5          3.6578946   
-0.3         0.545        3.5783531   
-0.3         0.59         3.59431     
-0.3         0.635        4.5643301   
-0.3         0.68         8.1025758   
-0.3         0.725        16.9115503  
-0.3         0.77         35.4759947  
-0.3         0.815        71.5321353  
-0.3         0.86         139.6758816 
-0.3         0.905        272.190744  
-0.3         0.95         566.9553477 
-0.2         0.05         577.5663699 
-0.2         0.095        277.8323703 
-0.2         0.14         142.9411894 
-0.2         0.185        73.4255767  
-0.2         0.23         36.5243122  
-0.2         0.275        17.4440884  
-0.2         0.32         8.3339101   
-0.2         0.365        4.6385206   
-0.2         0.41         3.6053649   
-0.2         0.455        3.5800729   
-0.2         0.5          3.6722706   
-0.2         0.545        3.587552    
-0.2         0.59         3.5854953   
-0.2         0.635        4.5128979   
-0.2         0.68         7.9804815   
-0.2         0.725        16.6758343  
-0.2         0.77         35.0705369  
-0.2         0.815        70.8727456  
-0.2         0.86         138.6249566 
-0.2         0.905        270.4948823 
-0.2         0.95         563.9236193 
-0.1         0.05         577.253377  
-0.1         0.095        277.5690513 
-0.1         0.14         142.7222447 
-0.1         0.185        73.2463468  
-0.1         0.23         36.3847112  
-0.1         0.275        17.342805   
-0.1         0.32         8.2686682   
-0.1         0.365        4.6052915   
-0.1         0.41         3.5980133   
-0.1         0.455        3.5906836   
-0.1         0.5          3.6901253   
-0.1         0.545        3.6023588   
-0.1         0.59         3.5773965   
-0.1         0.635        4.4622284   
-0.1         0.68         7.8575773   
-0.1         0.725        16.447265   
-0.1         0.77         34.6851957  
-0.1         0.815        70.2606359  
-0.1         0.86         137.6690163 
-0.1         0.905        268.9750899 
-0.1         0.95         561.2765529 
0.0          0.05         575.9708844 
0.0          0.095        276.7863377 
0.0          0.14         142.1904066 
0.0          0.185        72.8761424  
0.0          0.23         36.1333505  
0.0          0.275        17.1808668  
0.0          0.32         8.173997    
0.0          0.365        4.5621021   
0.0          0.41         3.5916231   
0.0          0.455        3.6062531   
0.0          0.5          3.7153036   
0.0          0.545        3.6204751   
0.0          0.59         3.5731802   
0.0          0.635        4.4174202   
0.0          0.68         7.7497009   
0.0          0.725        16.2487244  
0.0          0.77         34.3587842  
0.0          0.815        69.7543459  
0.0          0.86         136.901855  
0.0          0.905        267.7858996 
0.0          0.95         559.2569678 
0.1          0.05         573.8804018 
0.1          0.095        275.5629107 
0.1          0.14         141.3974772 
0.1          0.185        72.3534814  
0.1          0.23         35.7981192  
0.1          0.275        16.9756055  
0.1          0.32         8.0610986   
0.1          0.365        4.515341    
0.1          0.41         3.5870242   
0.1          0.455        3.6265322   
0.1          0.5          3.7433253   
0.1          0.545        3.6401397   
0.1          0.59         3.572089    
0.1          0.635        4.3822571   
0.1          0.68         7.664322    
0.1          0.725        16.0979935  
0.1          0.77         34.1208491  
0.1          0.815        69.4010456  
0.1          0.86         136.390277  
0.1          0.905        267.0395924 
0.1          0.95         558.0443234 
0.2          0.05         571.1795853 
0.2          0.095        274.0212635 
0.2          0.14         140.4322993 
0.2          0.185        71.7364373  
0.2          0.23         35.4109619  
0.2          0.275        16.7471667  
0.2          0.32         7.9427713   
0.2          0.365        4.4691387   
0.2          0.41         3.5854189   
0.2          0.455        3.6482411   
0.2          0.5          3.7705901   
0.2          0.545        3.661548    
0.2          0.59         3.5753109   
0.2          0.635        4.3586152   
0.2          0.68         7.6096726   
0.2          0.725        16.0067902  
0.2          0.77         33.9931851  
0.2          0.815        69.2360324  
0.2          0.86         136.1867413 
0.2          0.905        266.8004949 
0.2          0.95         557.7723273 
0.3          0.05         568.144404  
0.3          0.095        272.3232228 
0.3          0.14         139.3814155 
0.3          0.185        71.0808062  
0.3          0.23         35.0106141  
0.3          0.275        16.5189545  
0.3          0.32         7.8280401   
0.3          0.365        4.4272578   
0.3          0.41         3.5855328   
0.3          0.455        3.668737    
0.3          0.5          3.7942235   
0.3          0.545        3.6780859   
0.3          0.59         3.5795364   
0.3          0.635        4.3488844   
0.3          0.68         7.5890228   
0.3          0.725        15.9860251  
0.3          0.77         33.9864594  
0.3          0.815        69.2695867  
0.3          0.86         136.3072901 
0.3          0.905        267.0891021 
0.3          0.95         558.4228745 
0.4          0.05         565.0662882 
0.4          0.095        270.6263149 
0.4          0.14         138.3525863 
0.4          0.185        70.4511034  
0.4          0.23         34.6375191  
0.4          0.275        16.3119841  
0.4          0.32         7.7280571   
0.4          0.365        4.3920171   
0.4          0.41         3.5861255   
0.4          0.455        3.6834198   
0.4          0.5          3.8105065   
0.4          0.545        3.6887495   
0.4          0.59         3.5835128   
0.4          0.635        4.3522625   
0.4          0.68         7.6038101   
0.4          0.725        16.0332987  
0.4          0.77         34.0993686  
0.4          0.815        69.5015447  
0.4          0.86         136.7401763 
0.4          0.905        267.8801515 
0.4          0.95         559.9786267 
0.5          0.05         562.2536274 
0.5          0.095        269.0977808 
0.5          0.14         137.44455   
0.5          0.185        69.9082575  
0.5          0.23         34.3242152  
0.5          0.275        16.1445286  
0.5          0.32         7.651142    
0.5          0.365        4.3666999   
0.5          0.41         3.5851879   
0.5          0.455        3.6910431   
0.5          0.5          3.8161292   
0.5          0.545        3.6910431   
0.5          0.59         3.5851879   
0.5          0.635        4.3666999   
0.5          0.68         7.651142    
0.5          0.725        16.1445286  
0.5          0.77         34.3242152  
0.5          0.815        69.9082575  
0.5          0.86         137.44455   
0.5          0.905        269.0977808 
0.5          0.95         562.2536274 
0.6          0.05         559.9786267 
0.6          0.095        267.8801515 
0.6          0.14         136.7401763 
0.6          0.185        69.5015447  
0.6          0.23         34.0993686  
0.6          0.275        16.0332987  
0.6          0.32         7.6038101   
0.6          0.365        4.3522625   
0.6          0.41         3.5835128   
0.6          0.455        3.6887495   
0.6          0.5          3.8105065   
0.6          0.545        3.6834198   
0.6          0.59         3.5861255   
0.6          0.635        4.3920171   
0.6          0.68         7.7280571   
0.6          0.725        16.3119841  
0.6          0.77         34.6375191  
0.6          0.815        70.4511034  
0.6          0.86         138.3525863 
0.6          0.905        270.6263149 
0.6          0.95         565.0662882 
0.7          0.05         558.4228745 
0.7          0.095        267.0891021 
0.7          0.14         136.3072901 
0.7          0.185        69.2695867  
0.7          0.23         33.9864594  
0.7          0.275        15.9860251  
0.7          0.32         7.5890228   
0.7          0.365        4.3488844   
0.7          0.41         3.5795364   
0.7          0.455        3.6780859   
0.7          0.5          3.7942235   
0.7          0.545        3.668737    
0.7          0.59         3.5855328   
0.7          0.635        4.4272578   
0.7          0.68         7.8280401   
0.7          0.725        16.5189545  
0.7          0.77         35.0106141  
0.7          0.815        71.0808062  
0.7          0.86         139.3814155 
0.7          0.905        272.3232228 
0.7          0.95         568.144404  
0.8          0.05         557.7723273 
0.8          0.095        266.8004949 
0.8          0.14         136.1867413 
0.8          0.185        69.2360324  
0.8          0.23         33.9931851  
0.8          0.275        16.0067902  
0.8          0.32         7.6096726   
0.8          0.365        4.3586152   
0.8          0.41         3.5753109   
0.8          0.455        3.661548    
0.8          0.5          3.7705901   
0.8          0.545        3.6482411   
0.8          0.59         3.5854189   
0.8          0.635        4.4691387   
0.8          0.68         7.9427713   
0.8          0.725        16.7471667  
0.8          0.77         35.4109619  
0.8          0.815        71.7364373  
0.8          0.86         140.4322993 
0.8          0.905        274.0212635 
0.8          0.95         571.1795853 
0.9          0.05         558.0443234 
0.9          0.095        267.0395924 
0.9          0.14         136.390277  
0.9          0.185        69.4010456  
0.9          0.23         34.1208491  
0.9          0.275        16.0979935  
0.9          0.32         7.664322    
0.9          0.365        4.3822571   
0.9          0.41         3.572089    
0.9          0.455        3.6401397   
0.9          0.5          3.7433253   
0.9          0.545        3.6265322   
0.9          0.59         3.5870242   
0.9          0.635        4.515341    
0.9          0.68         8.0610986   
0.9          0.725        16.9756055  
0.9          0.77         35.7981192  
0.9          0.815        72.3534814  
0.9          0.86         141.3974772 
0.9          0.905        275.5629107 
0.9          0.95         573.8804018 
1.0          0.05         559.2569678 
1.0          0.095        267.7858996 
1.0          0.14         136.901855  
1.0          0.185        69.7543459  
1.0          0.23         34.3587842  
1.0          0.275        16.2487244  
1.0          0.32         7.7497009   
1.0          0.365        4.4174202   
1.0          0.41         3.5731802   
1.0          0.455        3.6204751   
1.0          0.5          3.7153036   
1.0          0.545        3.6062531   
1.0          0.59         3.5916231   
1.0          0.635        4.5621021   
1.0          0.68         8.173997    
1.0          0.725        17.1808668  
1.0          0.77         36.1333505  
1.0          0.815        72.8761424  
1.0          0.86         142.1904066 
1.0          0.905        276.7863377 
1.0          0.95         575.9708844 
